order_id,created_at,customer,country,status,amount,currency,notes
100912,2026-01-02T10:42:24.000Z,klient51,GB,pending,789.87,PLN,
100913,2026-01-02T10:44:41.000Z,klient344,US,paid,597.58,EUR,Zamówienie 913
100914,2026-01-02T10:46:58.000Z,klient101,FR,shipped,71.39,USD,Zamówienie 914
100915,2026-01-02T10:49:15.000Z,klient307,PL,delivered,774.00,PLN,Zamówienie 915
100916,2026-01-02T10:51:32.000Z,klient565,DE,pending,86.78,EUR,Zamówienie 916
100917,2026-01-02T10:53:49.000Z,klient381,GB,paid,534.34,USD,Zamówienie 917
100918,2026-01-02T10:56:06.000Z,klient10,US,shipped,793.10,PLN,
100919,2026-01-02T10:58:23.000Z,klient150,FR,delivered,301.70,EUR,Zamówienie 919
100920,2026-01-02T11:00:40.000Z,klient385,PL,pending,194.80,USD,Zamówienie 920
100921,2026-01-02T11:02:57.000Z,klient625,DE,paid,552.53,PLN,Zamówienie 921
100922,2026-01-02T11:05:14.000Z,klient521,GB,shipped,730.41,EUR,Zamówienie 922
100923,2026-01-02T11:07:31.000Z,klient256,US,delivered,579.89,USD,Zamówienie 923
100924,2026-01-02T11:09:48.000Z,klient586,FR,pending,269.62,PLN,
100925,2026-01-02T11:12:05.000Z,klient422,PL,paid,104.21,EUR,Zamówienie 925
100926,2026-01-02T11:14:22.000Z,klient54,DE,shipped,134.76,USD,Zamówienie 926
100927,2026-01-02T11:16:39.000Z,klient45,GB,delivered,469.75,PLN,Zamówienie 927
100928,2026-01-02T11:18:56.000Z,klient765,US,pending,40.61,EUR,Zamówienie 928
100929,2026-01-02T11:21:13.000Z,klient486,FR,paid,101.79,USD,Zamówienie 929
100930,2026-01-02T11:23:30.000Z,klient749,PL,shipped,181.29,PLN,
100931,2026-01-02T11:25:47.000Z,klient1,DE,delivered,261.65,EUR,Zamówienie 931
100932,2026-01-02T11:28:04.000Z,klient657,GB,pending,454.70,USD,Zamówienie 932
100933,2026-01-02T11:30:21.000Z,klient626,US,paid,184.81,PLN,Zamówienie 933
100934,2026-01-02T11:32:38.000Z,klient69,FR,shipped,335.58,EUR,Zamówienie 934
100935,2026-01-02T11:34:55.000Z,klient271,PL,delivered,503.69,USD,Zamówienie 935
100936,2026-01-02T11:37:12.000Z,klient316,DE,pending,728.33,PLN,
100937,2026-01-02T11:39:29.000Z,klient334,GB,paid,165.12,EUR,Zamówienie 937
100938,2026-01-02T11:41:46.000Z,klient78,US,shipped,479.51,USD,Zamówienie 938
100939,2026-01-02T11:44:03.000Z,klient191,FR,delivered,102.56,PLN,Zamówienie 939
100940,2026-01-02T11:46:20.000Z,klient296,PL,pending,579.88,EUR,Zamówienie 940
100941,2026-01-02T11:48:37.000Z,klient364,DE,paid,447.28,USD,Zamówienie 941
100942,2026-01-02T11:50:54.000Z,klient52,GB,shipped,122.40,PLN,
100943,2026-01-02T11:53:11.000Z,klient406,US,delivered,362.24,EUR,Zamówienie 943
100944,2026-01-02T11:55:28.000Z,klient786,FR,pending,225.11,USD,Zamówienie 944
100945,2026-01-02T11:57:45.000Z,klient797,PL,paid,397.21,PLN,Zamówienie 945
100946,2026-01-02T12:00:02.000Z,klient691,DE,shipped,757.80,EUR,Zamówienie 946
100947,2026-01-02T12:02:19.000Z,klient450,GB,delivered,426.70,USD,Zamówienie 947
100948,2026-01-02T12:04:36.000Z,klient111,US,pending,690.39,PLN,
100949,2026-01-02T12:06:53.000Z,klient128,FR,paid,621.74,EUR,Zamówienie 949
100950,2026-01-02T12:09:10.000Z,klient274,PL,shipped,490.18,USD,Zamówienie 950
100951,2026-01-02T12:11:27.000Z,klient709,DE,delivered,170.45,PLN,Zamówienie 951
100952,2026-01-02T12:13:44.000Z,klient828,GB,pending,741.89,EUR,Zamówienie 952
100953,2026-01-02T12:16:01.000Z,klient451,US,paid,531.23,USD,Zamówienie 953
100954,2026-01-02T12:18:18.000Z,klient516,FR,shipped,59.03,PLN,
100955,2026-01-02T12:20:35.000Z,klient454,PL,delivered,789.37,EUR,Zamówienie 955
100956,2026-01-02T12:22:52.000Z,klient506,DE,pending,161.01,USD,Zamówienie 956
100957,2026-01-02T12:25:09.000Z,klient478,GB,paid,417.17,PLN,Zamówienie 957
100958,2026-01-02T12:27:26.000Z,klient128,US,shipped,616.40,EUR,Zamówienie 958
100959,2026-01-02T12:29:43.000Z,klient274,FR,delivered,108.30,USD,Zamówienie 959
100960,2026-01-02T12:32:00.000Z,klient63,PL,pending,497.48,PLN,
100961,2026-01-02T12:34:17.000Z,klient198,DE,paid,755.57,EUR,Zamówienie 961
100962,2026-01-02T12:36:34.000Z,klient120,GB,shipped,113.08,USD,Zamówienie 962
100963,2026-01-02T12:38:51.000Z,klient721,US,delivered,537.94,PLN,Zamówienie 963
100964,2026-01-02T12:41:08.000Z,klient105,FR,pending,689.97,EUR,Zamówienie 964
100965,2026-01-02T12:43:25.000Z,klient611,PL,paid,324.98,USD,Zamówienie 965
100966,2026-01-02T12:45:42.000Z,klient254,DE,shipped,216.99,PLN,
100967,2026-01-02T12:47:59.000Z,klient354,GB,delivered,155.97,EUR,Zamówienie 967
100968,2026-01-02T12:50:16.000Z,klient548,US,pending,454.69,USD,Zamówienie 968
100969,2026-01-02T12:52:33.000Z,klient526,FR,paid,797.60,PLN,Zamówienie 969
100970,2026-01-02T12:54:50.000Z,klient425,PL,shipped,398.19,EUR,Zamówienie 970
100971,2026-01-02T12:57:07.000Z,klient504,DE,delivered,639.99,USD,Zamówienie 971
100972,2026-01-02T12:59:24.000Z,klient284,GB,pending,158.68,PLN,
100973,2026-01-02T13:01:41.000Z,klient543,US,paid,10.87,EUR,Zamówienie 973
100974,2026-01-02T13:03:58.000Z,klient367,FR,shipped,428.88,USD,Zamówienie 974
100975,2026-01-02T13:06:15.000Z,klient797,PL,delivered,567.32,PLN,Zamówienie 975
100976,2026-01-02T13:08:32.000Z,klient369,DE,pending,770.38,EUR,Zamówienie 976
100977,2026-01-02T13:10:49.000Z,klient783,GB,paid,656.02,USD,Zamówienie 977
100978,2026-01-02T13:13:06.000Z,klient185,US,shipped,751.68,PLN,
100979,2026-01-02T13:15:23.000Z,klient213,FR,delivered,427.06,EUR,Zamówienie 979
100980,2026-01-02T13:17:40.000Z,klient290,PL,pending,659.03,USD,Zamówienie 980
100981,2026-01-02T13:19:57.000Z,klient245,DE,paid,367.37,PLN,Zamówienie 981
100982,2026-01-02T13:22:14.000Z,klient804,GB,shipped,707.24,EUR,Zamówienie 982
100983,2026-01-02T13:24:31.000Z,klient757,US,delivered,235.75,USD,Zamówienie 983
100984,2026-01-02T13:26:48.000Z,klient182,FR,pending,593.99,PLN,
100985,2026-01-02T13:29:05.000Z,klient749,PL,paid,59.94,EUR,Zamówienie 985
100986,2026-01-02T13:31:22.000Z,klient539,DE,shipped,39.71,USD,Zamówienie 986
100987,2026-01-02T13:33:39.000Z,klient229,GB,delivered,431.32,PLN,Zamówienie 987
100988,2026-01-02T13:35:56.000Z,klient85,US,pending,188.47,EUR,Zamówienie 988
100989,2026-01-02T13:38:13.000Z,klient750,FR,paid,121.31,USD,Zamówienie 989
100990,2026-01-02T13:40:30.000Z,klient563,PL,shipped,570.76,PLN,
100991,2026-01-02T13:42:47.000Z,klient322,DE,delivered,265.77,EUR,Zamówienie 991
100992,2026-01-02T13:45:04.000Z,klient366,GB,pending,500.27,USD,Zamówienie 992
100993,2026-01-02T13:47:21.000Z,klient407,US,paid,197.35,PLN,Zamówienie 993
100994,2026-01-02T13:49:38.000Z,klient320,FR,shipped,675.63,EUR,Zamówienie 994
100995,2026-01-02T13:51:55.000Z,klient806,PL,delivered,530.21,USD,Zamówienie 995
100996,2026-01-02T13:54:12.000Z,klient187,DE,pending,554.87,PLN,
100997,2026-01-02T13:56:29.000Z,klient12,GB,paid,186.97,EUR,Zamówienie 997
100998,2026-01-02T13:58:46.000Z,klient422,US,shipped,660.74,USD,Zamówienie 998
100999,2026-01-02T14:01:03.000Z,klient568,FR,delivered,425.52,PLN,Zamówienie 999
101000,2026-01-02T14:03:20.000Z,klient798,PL,pending,146.03,EUR,Zamówienie 1000
101001,2026-01-02T14:05:37.000Z,klient822,DE,paid,601.42,USD,Zamówienie 1001
101002,2026-01-02T14:07:54.000Z,klient649,GB,shipped,573.67,PLN,
101003,2026-01-02T14:10:11.000Z,klient875,US,delivered,316.66,EUR,Zamówienie 1003
101004,2026-01-02T14:12:28.000Z,klient391,FR,pending,604.20,USD,Zamówienie 1004
101005,2026-01-02T14:14:45.000Z,klient716,PL,paid,245.46,PLN,Zamówienie 1005
101006,2026-01-02T14:17:02.000Z,klient293,DE,shipped,647.04,EUR,Zamówienie 1006
101007,2026-01-02T14:19:19.000Z,klient248,GB,delivered,696.72,USD,"Uwaga: ""pilne"", sprawdzić"
101008,2026-01-02T14:21:36.000Z,klient885,US,pending,672.09,PLN,
101009,2026-01-02T14:23:53.000Z,klient4,FR,paid,424.98,EUR,Zamówienie 1009
101010,2026-01-02T14:26:10.000Z,klient446,PL,shipped,322.17,USD,Zamówienie 1010
101011,2026-01-02T14:28:27.000Z,klient282,DE,delivered,158.74,PLN,Zamówienie 1011
101012,2026-01-02T14:30:44.000Z,klient432,GB,pending,520.06,EUR,Zamówienie 1012
101013,2026-01-02T14:33:01.000Z,klient616,US,paid,39.11,USD,Zamówienie 1013
101014,2026-01-02T14:35:18.000Z,klient1,FR,shipped,245.18,PLN,
101015,2026-01-02T14:37:35.000Z,klient881,PL,delivered,435.32,EUR,Zamówienie 1015
101016,2026-01-02T14:39:52.000Z,klient696,DE,pending,757.42,USD,Zamówienie 1016
101017,2026-01-02T14:42:09.000Z,klient547,GB,paid,527.81,PLN,Zamówienie 1017
101018,2026-01-02T14:44:26.000Z,klient839,US,shipped,256.66,EUR,Zamówienie 1018
101019,2026-01-02T14:46:43.000Z,klient218,FR,delivered,514.26,USD,Zamówienie 1019
101020,2026-01-02T14:49:00.000Z,klient722,PL,pending,673.54,PLN,
101021,2026-01-02T14:51:17.000Z,klient89,DE,paid,489.34,EUR,Zamówienie 1021
101022,2026-01-02T14:53:34.000Z,klient525,GB,shipped,646.85,USD,Zamówienie 1022
101023,2026-01-02T14:55:51.000Z,klient549,US,delivered,684.76,PLN,Zamówienie 1023
101024,2026-01-02T14:58:08.000Z,klient688,FR,pending,378.01,EUR,Zamówienie 1024
101025,2026-01-02T15:00:25.000Z,klient154,PL,paid,495.19,USD,Zamówienie 1025
101026,2026-01-02T15:02:42.000Z,klient172,DE,shipped,220.79,PLN,
101027,2026-01-02T15:04:59.000Z,klient485,GB,delivered,307.17,EUR,Zamówienie 1027
101028,2026-01-02T15:07:16.000Z,klient202,US,pending,281.51,USD,Zamówienie 1028
101029,2026-01-02T15:09:33.000Z,klient209,FR,paid,589.03,PLN,Zamówienie 1029
101030,2026-01-02T15:11:50.000Z,klient123,PL,shipped,420.21,EUR,Zamówienie 1030
101031,2026-01-02T15:14:07.000Z,klient755,DE,delivered,462.76,USD,Zamówienie 1031
101032,2026-01-02T15:16:24.000Z,klient319,GB,pending,60.39,PLN,
101033,2026-01-02T15:18:41.000Z,klient246,US,paid,403.45,EUR,Zamówienie 1033
101034,2026-01-02T15:20:58.000Z,klient126,FR,shipped,473.57,USD,Zamówienie 1034
101035,2026-01-02T15:23:15.000Z,klient92,PL,delivered,278.54,PLN,Zamówienie 1035
101036,2026-01-02T15:25:32.000Z,klient740,DE,pending,763.29,EUR,Zamówienie 1036
101037,2026-01-02T15:27:49.000Z,klient191,GB,paid,249.91,USD,Zamówienie 1037
101038,2026-01-02T15:30:06.000Z,klient283,US,shipped,704.61,PLN,
101039,2026-01-02T15:32:23.000Z,klient62,FR,delivered,283.53,EUR,Zamówienie 1039
101040,2026-01-02T15:34:40.000Z,klient824,PL,pending,274.40,USD,Zamówienie 1040
101041,2026-01-02T15:36:57.000Z,klient100,DE,paid,236.71,PLN,Zamówienie 1041
101042,2026-01-02T15:39:14.000Z,klient296,GB,shipped,457.56,EUR,Zamówienie 1042
101043,2026-01-02T15:41:31.000Z,klient485,US,delivered,35.19,USD,Zamówienie 1043
101044,2026-01-02T15:43:48.000Z,klient392,FR,pending,470.21,PLN,
101045,2026-01-02T15:46:05.000Z,klient878,PL,paid,416.98,EUR,Zamówienie 1045
101046,2026-01-02T15:48:22.000Z,klient641,DE,shipped,760.03,USD,Zamówienie 1046
101047,2026-01-02T15:50:39.000Z,klient825,GB,delivered,346.85,PLN,Zamówienie 1047
101048,2026-01-02T15:52:56.000Z,klient380,US,pending,503.12,EUR,Zamówienie 1048
101049,2026-01-02T15:55:13.000Z,klient462,FR,paid,573.67,USD,Zamówienie 1049
101050,2026-01-02T15:57:30.000Z,klient59,PL,shipped,761.45,PLN,
101051,2026-01-02T15:59:47.000Z,klient437,DE,delivered,531.78,EUR,Zamówienie 1051
101052,2026-01-02T16:02:04.000Z,klient257,GB,pending,465.17,USD,Zamówienie 1052
101053,2026-01-02T16:04:21.000Z,klient257,US,paid,384.64,PLN,Zamówienie 1053
101054,2026-01-02T16:06:38.000Z,klient712,FR,shipped,578.62,EUR,Zamówienie 1054
101055,2026-01-02T16:08:55.000Z,klient738,PL,delivered,336.04,USD,Zamówienie 1055
101056,2026-01-02T16:11:12.000Z,klient201,DE,pending,278.04,PLN,
101057,2026-01-02T16:13:29.000Z,klient344,GB,paid,335.76,EUR,Zamówienie 1057
101058,2026-01-02T16:15:46.000Z,klient350,US,shipped,68.69,USD,Zamówienie 1058
101059,2026-01-02T16:18:03.000Z,klient497,FR,delivered,28.37,PLN,Zamówienie 1059
101060,2026-01-02T16:20:20.000Z,klient152,PL,pending,636.58,EUR,"Uwaga: ""pilne"", sprawdzić"
101061,2026-01-02T16:22:37.000Z,klient643,DE,paid,657.13,USD,Zamówienie 1061
101062,2026-01-02T16:24:54.000Z,klient668,GB,shipped,783.82,PLN,
101063,2026-01-02T16:27:11.000Z,klient508,US,delivered,46.92,EUR,Zamówienie 1063
101064,2026-01-02T16:29:28.000Z,klient172,FR,pending,768.76,USD,Zamówienie 1064
101065,2026-01-02T16:31:45.000Z,klient766,PL,paid,175.28,PLN,Zamówienie 1065
101066,2026-01-02T16:34:02.000Z,klient774,DE,shipped,67.44,EUR,Zamówienie 1066
101067,2026-01-02T16:36:19.000Z,klient77,GB,delivered,777.77,USD,Zamówienie 1067
101068,2026-01-02T16:38:36.000Z,klient696,US,pending,706.52,PLN,
101069,2026-01-02T16:40:53.000Z,klient863,FR,paid,605.56,EUR,Zamówienie 1069
101070,2026-01-02T16:43:10.000Z,klient613,PL,shipped,796.82,USD,Zamówienie 1070
101071,2026-01-02T16:45:27.000Z,klient96,DE,delivered,153.29,PLN,Zamówienie 1071
101072,2026-01-02T16:47:44.000Z,klient604,GB,pending,519.30,EUR,Zamówienie 1072
101073,2026-01-02T16:50:01.000Z,klient741,US,paid,757.73,USD,Zamówienie 1073
101074,2026-01-02T16:52:18.000Z,klient708,FR,shipped,284.74,PLN,
101075,2026-01-02T16:54:35.000Z,klient682,PL,delivered,511.48,EUR,Zamówienie 1075
101076,2026-01-02T16:56:52.000Z,klient74,DE,pending,289.76,USD,Zamówienie 1076
101077,2026-01-02T16:59:09.000Z,klient732,GB,paid,2.40,PLN,Zamówienie 1077
101078,2026-01-02T17:01:26.000Z,klient85,US,shipped,709.82,EUR,Zamówienie 1078
101079,2026-01-02T17:03:43.000Z,klient896,FR,delivered,726.63,USD,Zamówienie 1079
101080,2026-01-02T17:06:00.000Z,klient663,PL,pending,610.61,PLN,
101081,2026-01-02T17:08:17.000Z,klient726,DE,paid,746.17,EUR,Zamówienie 1081
101082,2026-01-02T17:10:34.000Z,klient609,GB,shipped,59.53,USD,Zamówienie 1082
101083,2026-01-02T17:12:51.000Z,klient126,US,delivered,394.09,PLN,Zamówienie 1083
101084,2026-01-02T17:15:08.000Z,klient355,FR,pending,641.19,EUR,Zamówienie 1084
101085,2026-01-02T17:17:25.000Z,klient94,PL,paid,409.56,USD,Zamówienie 1085
101086,2026-01-02T17:19:42.000Z,klient77,DE,shipped,204.84,PLN,
101087,2026-01-02T17:21:59.000Z,klient597,GB,delivered,22.26,EUR,Zamówienie 1087
101088,2026-01-02T17:24:16.000Z,klient859,US,pending,210.41,USD,Zamówienie 1088
101089,2026-01-02T17:26:33.000Z,klient577,FR,paid,762.75,PLN,Zamówienie 1089
101090,2026-01-02T17:28:50.000Z,klient176,PL,shipped,19.33,EUR,Zamówienie 1090
101091,2026-01-02T17:31:07.000Z,klient748,DE,delivered,53.15,USD,Zamówienie 1091
101092,2026-01-02T17:33:24.000Z,klient118,GB,pending,455.16,PLN,
101093,2026-01-02T17:35:41.000Z,klient102,US,paid,654.84,EUR,Zamówienie 1093
101094,2026-01-02T17:37:58.000Z,klient73,FR,shipped,69.83,USD,Zamówienie 1094
101095,2026-01-02T17:40:15.000Z,klient766,PL,delivered,284.32,PLN,Zamówienie 1095
101096,2026-01-02T17:42:32.000Z,klient56,DE,pending,648.38,EUR,Zamówienie 1096
101097,2026-01-02T17:44:49.000Z,klient770,GB,paid,683.89,USD,Zamówienie 1097
101098,2026-01-02T17:47:06.000Z,klient316,US,shipped,211.13,PLN,
101099,2026-01-02T17:49:23.000Z,klient301,FR,delivered,372.52,EUR,Zamówienie 1099
101100,2026-01-02T17:51:40.000Z,klient560,PL,pending,703.02,USD,Zamówienie 1100
101101,2026-01-02T17:53:57.000Z,klient839,DE,paid,413.90,PLN,Zamówienie 1101
101102,2026-01-02T17:56:14.000Z,klient851,GB,shipped,552.18,EUR,Zamówienie 1102
101103,2026-01-02T17:58:31.000Z,klient72,US,delivered,26.82,USD,Zamówienie 1103
101104,2026-01-02T18:00:48.000Z,klient827,FR,pending,230.87,PLN,
101105,2026-01-02T18:03:05.000Z,klient621,PL,paid,32.64,EUR,Zamówienie 1105
101106,2026-01-02T18:05:22.000Z,klient11,DE,shipped,33.43,USD,Zamówienie 1106
101107,2026-01-02T18:07:39.000Z,klient818,GB,delivered,384.13,PLN,Zamówienie 1107
101108,2026-01-02T18:09:56.000Z,klient397,US,pending,557.81,EUR,Zamówienie 1108
101109,2026-01-02T18:12:13.000Z,klient489,FR,paid,506.44,USD,Zamówienie 1109
101110,2026-01-02T18:14:30.000Z,klient218,PL,shipped,218.83,PLN,
101111,2026-01-02T18:16:47.000Z,klient423,DE,delivered,761.30,EUR,Zamówienie 1111
101112,2026-01-02T18:19:04.000Z,klient216,GB,pending,539.13,USD,Zamówienie 1112
101113,2026-01-02T18:21:21.000Z,klient646,US,paid,271.83,PLN,"Uwaga: ""pilne"", sprawdzić"
101114,2026-01-02T18:23:38.000Z,klient292,FR,shipped,39.80,EUR,Zamówienie 1114
101115,2026-01-02T18:25:55.000Z,klient880,PL,delivered,471.76,USD,Zamówienie 1115
101116,2026-01-02T18:28:12.000Z,klient829,DE,pending,219.50,PLN,
101117,2026-01-02T18:30:29.000Z,klient292,GB,paid,220.83,EUR,Zamówienie 1117
101118,2026-01-02T18:32:46.000Z,klient57,US,shipped,539.79,USD,Zamówienie 1118
101119,2026-01-02T18:35:03.000Z,klient227,FR,delivered,64.03,PLN,Zamówienie 1119
101120,2026-01-02T18:37:20.000Z,klient133,PL,pending,600.82,EUR,Zamówienie 1120
101121,2026-01-02T18:39:37.000Z,klient54,DE,paid,272.43,USD,Zamówienie 1121
101122,2026-01-02T18:41:54.000Z,klient472,GB,shipped,73.42,PLN,
101123,2026-01-02T18:44:11.000Z,klient626,US,delivered,426.05,EUR,Zamówienie 1123
101124,2026-01-02T18:46:28.000Z,klient644,FR,pending,305.72,USD,Zamówienie 1124
101125,2026-01-02T18:48:45.000Z,klient276,PL,paid,49.47,PLN,Zamówienie 1125
101126,2026-01-02T18:51:02.000Z,klient215,DE,shipped,361.95,EUR,Zamówienie 1126
101127,2026-01-02T18:53:19.000Z,klient193,GB,delivered,476.46,USD,Zamówienie 1127
101128,2026-01-02T18:55:36.000Z,klient768,US,pending,406.68,PLN,
101129,2026-01-02T18:57:53.000Z,klient118,FR,paid,465.59,EUR,Zamówienie 1129
101130,2026-01-02T19:00:10.000Z,klient624,PL,shipped,503.07,USD,Zamówienie 1130
101131,2026-01-02T19:02:27.000Z,klient354,DE,delivered,295.92,PLN,Zamówienie 1131
101132,2026-01-02T19:04:44.000Z,klient781,GB,pending,175.39,EUR,Zamówienie 1132
101133,2026-01-02T19:07:01.000Z,klient498,US,paid,411.65,USD,Zamówienie 1133
101134,2026-01-02T19:09:18.000Z,klient313,FR,shipped,111.89,PLN,
101135,2026-01-02T19:11:35.000Z,klient476,PL,delivered,131.57,EUR,Zamówienie 1135
101136,2026-01-02T19:13:52.000Z,klient3,DE,pending,671.30,USD,Zamówienie 1136
101137,2026-01-02T19:16:09.000Z,klient117,GB,paid,267.56,PLN,Zamówienie 1137
101138,2026-01-02T19:18:26.000Z,klient678,US,shipped,233.49,EUR,Zamówienie 1138
101139,2026-01-02T19:20:43.000Z,klient65,FR,delivered,282.76,USD,Zamówienie 1139
101140,2026-01-02T19:23:00.000Z,klient520,PL,pending,248.72,PLN,
101141,2026-01-02T19:25:17.000Z,klient8,DE,paid,751.06,EUR,Zamówienie 1141
101142,2026-01-02T19:27:34.000Z,klient748,GB,shipped,124.31,USD,Zamówienie 1142
101143,2026-01-02T19:29:51.000Z,klient842,US,delivered,755.96,PLN,Zamówienie 1143
101144,2026-01-02T19:32:08.000Z,klient456,FR,pending,302.75,EUR,Zamówienie 1144
101145,2026-01-02T19:34:25.000Z,klient187,PL,paid,298.43,USD,Zamówienie 1145
101146,2026-01-02T19:36:42.000Z,klient766,DE,shipped,766.62,PLN,
101147,2026-01-02T19:38:59.000Z,klient382,GB,delivered,274.15,EUR,Zamówienie 1147
101148,2026-01-02T19:41:16.000Z,klient194,US,pending,278.81,USD,Zamówienie 1148
101149,2026-01-02T19:43:33.000Z,klient832,FR,paid,243.12,PLN,Zamówienie 1149
101150,2026-01-02T19:45:50.000Z,klient603,PL,shipped,344.86,EUR,Zamówienie 1150
101151,2026-01-02T19:48:07.000Z,klient276,DE,delivered,586.63,USD,Zamówienie 1151
101152,2026-01-02T19:50:24.000Z,klient407,GB,pending,375.51,PLN,
101153,2026-01-02T19:52:41.000Z,klient476,US,paid,346.35,EUR,Zamówienie 1153
101154,2026-01-02T19:54:58.000Z,klient558,FR,shipped,391.33,USD,Zamówienie 1154
101155,2026-01-02T19:57:15.000Z,klient583,PL,delivered,133.64,PLN,Zamówienie 1155
101156,2026-01-02T19:59:32.000Z,klient53,DE,pending,251.83,EUR,Zamówienie 1156
101157,2026-01-02T20:01:49.000Z,klient690,GB,paid,477.44,USD,Zamówienie 1157
101158,2026-01-02T20:04:06.000Z,klient605,US,shipped,103.02,PLN,
101159,2026-01-02T20:06:23.000Z,klient489,FR,delivered,509.13,EUR,Zamówienie 1159
101160,2026-01-02T20:08:40.000Z,klient6,PL,pending,19.79,USD,Zamówienie 1160
101161,2026-01-02T20:10:57.000Z,klient579,DE,paid,429.67,PLN,Zamówienie 1161
101162,2026-01-02T20:13:14.000Z,klient369,GB,shipped,319.84,EUR,Zamówienie 1162
101163,2026-01-02T20:15:31.000Z,klient260,US,delivered,345.29,USD,Zamówienie 1163
101164,2026-01-02T20:17:48.000Z,klient833,FR,pending,57.40,PLN,
101165,2026-01-02T20:20:05.000Z,klient583,PL,paid,723.74,EUR,Zamówienie 1165
101166,2026-01-02T20:22:22.000Z,klient59,DE,shipped,170.06,USD,"Uwaga: ""pilne"", sprawdzić"
101167,2026-01-02T20:24:39.000Z,klient6,GB,delivered,683.74,PLN,Zamówienie 1167
101168,2026-01-02T20:26:56.000Z,klient738,US,pending,319.38,EUR,Zamówienie 1168
101169,2026-01-02T20:29:13.000Z,klient133,FR,paid,493.31,USD,Zamówienie 1169
101170,2026-01-02T20:31:30.000Z,klient397,PL,shipped,191.36,PLN,
101171,2026-01-02T20:33:47.000Z,klient31,DE,delivered,698.89,EUR,Zamówienie 1171
101172,2026-01-02T20:36:04.000Z,klient232,GB,pending,353.79,USD,Zamówienie 1172
101173,2026-01-02T20:38:21.000Z,klient353,US,paid,487.95,PLN,Zamówienie 1173
101174,2026-01-02T20:40:38.000Z,klient415,FR,shipped,10.69,EUR,Zamówienie 1174
101175,2026-01-02T20:42:55.000Z,klient591,PL,delivered,473.00,USD,Zamówienie 1175
101176,2026-01-02T20:45:12.000Z,klient882,DE,pending,316.65,PLN,
101177,2026-01-02T20:47:29.000Z,klient689,GB,paid,132.61,EUR,Zamówienie 1177
101178,2026-01-02T20:49:46.000Z,klient233,US,shipped,753.64,USD,Zamówienie 1178
101179,2026-01-02T20:52:03.000Z,klient697,FR,delivered,746.85,PLN,Zamówienie 1179
101180,2026-01-02T20:54:20.000Z,klient67,PL,pending,580.43,EUR,Zamówienie 1180
101181,2026-01-02T20:56:37.000Z,klient29,DE,paid,436.20,USD,Zamówienie 1181
101182,2026-01-02T20:58:54.000Z,klient135,GB,shipped,356.34,PLN,
101183,2026-01-02T21:01:11.000Z,klient617,US,delivered,194.16,EUR,Zamówienie 1183
101184,2026-01-02T21:03:28.000Z,klient49,FR,pending,476.81,USD,Zamówienie 1184
101185,2026-01-02T21:05:45.000Z,klient324,PL,paid,635.48,PLN,Zamówienie 1185
101186,2026-01-02T21:08:02.000Z,klient665,DE,shipped,446.82,EUR,Zamówienie 1186
101187,2026-01-02T21:10:19.000Z,klient836,GB,delivered,576.02,USD,Zamówienie 1187
101188,2026-01-02T21:12:36.000Z,klient594,US,pending,593.57,PLN,
101189,2026-01-02T21:14:53.000Z,klient195,FR,paid,8.98,EUR,Zamówienie 1189
101190,2026-01-02T21:17:10.000Z,klient669,PL,shipped,753.28,USD,Zamówienie 1190
101191,2026-01-02T21:19:27.000Z,klient40,DE,delivered,382.33,PLN,Zamówienie 1191
101192,2026-01-02T21:21:44.000Z,klient161,GB,pending,35.51,EUR,Zamówienie 1192
101193,2026-01-02T21:24:01.000Z,klient766,US,paid,521.99,USD,Zamówienie 1193
101194,2026-01-02T21:26:18.000Z,klient739,FR,shipped,678.42,PLN,
101195,2026-01-02T21:28:35.000Z,klient590,PL,delivered,429.59,EUR,Zamówienie 1195
101196,2026-01-02T21:30:52.000Z,klient56,DE,pending,53.64,USD,Zamówienie 1196
101197,2026-01-02T21:33:09.000Z,klient637,GB,paid,46.53,PLN,Zamówienie 1197
101198,2026-01-02T21:35:26.000Z,klient569,US,shipped,483.70,EUR,Zamówienie 1198
101199,2026-01-02T21:37:43.000Z,klient71,FR,delivered,39.92,USD,Zamówienie 1199
